id_lectura,sensor_id,humedad_suelo,temperatura_suelo,conductividad_electrica,timestamp
7443,1,37.86,30.7,1.036,2026-04-05 12:00:00
7444,1,38.02,28.7,1.014,2026-04-05 18:00:00
7445,5,52.28,24.4,1.077,2026-04-05 00:00:00
7446,5,51.75,24.3,1.156,2026-04-05 06:00:00
7447,5,48.98,28.2,1.083,2026-04-05 12:00:00
7448,5,50.17,26.5,1.021,2026-04-05 18:00:00
7449,7,57.02,25.3,1.068,2026-04-05 00:00:00
7450,7,56.59,26.2,1.196,2026-04-05 06:00:00
7451,7,54.51,30.3,1.095,2026-04-05 12:00:00
7452,7,55.87,27.8,1.18,2026-04-05 18:00:00
7453,10,38.74,25.4,1.014,2026-04-05 00:00:00
7454,10,36.44,25.8,1.049,2026-04-05 06:00:00
7455,10,33.86,29.6,1.007,2026-04-05 12:00:00
7456,10,36.31,28.0,1.153,2026-04-05 18:00:00
7457,13,12.53,24.6,0.875,2026-04-05 00:00:00
7458,13,11.2,25.6,0.859,2026-04-05 06:00:00
7459,13,10.0,29.1,0.868,2026-04-05 12:00:00
7460,13,10.9,27.0,0.903,2026-04-05 18:00:00
7461,17,57.68,25.0,1.013,2026-04-05 00:00:00
7462,17,55.67,25.8,1.103,2026-04-05 06:00:00
7463,17,54.3,29.7,1.148,2026-04-05 12:00:00
7464,17,57.03,27.4,1.119,2026-04-05 18:00:00
7465,20,50.92,24.2,1.212,2026-04-05 00:00:00
7466,20,50.0,25.7,1.157,2026-04-05 06:00:00
7467,20,46.06,29.7,1.068,2026-04-05 12:00:00
7468,20,47.85,25.9,1.074,2026-04-05 18:00:00
7469,23,41.39,24.6,1.101,2026-04-05 00:00:00
7470,23,38.28,25.8,1.01,2026-04-05 06:00:00
7471,23,39.34,29.0,1.062,2026-04-05 12:00:00
7472,23,41.49,27.1,1.042,2026-04-05 18:00:00
7473,25,11.07,24.9,0.863,2026-04-05 00:00:00
7474,25,10.0,24.6,0.882,2026-04-05 06:00:00
7475,25,10.0,29.8,0.813,2026-04-05 12:00:00
7476,25,10.91,27.5,0.829,2026-04-05 18:00:00
7477,29,56.43,23.0,1.152,2026-04-05 00:00:00
7478,29,56.09,23.8,1.113,2026-04-05 06:00:00
7479,29,51.51,27.5,1.13,2026-04-05 12:00:00
7480,29,54.95,26.3,1.121,2026-04-05 18:00:00
7481,1,41.4,26.8,1.022,2026-04-06 00:00:00
7482,1,39.25,27.1,1.03,2026-04-06 06:00:00
7483,1,36.43,31.7,0.989,2026-04-06 12:00:00
7484,1,38.84,30.0,1.02,2026-04-06 18:00:00
7485,5,51.37,25.9,1.066,2026-04-06 00:00:00
7486,5,52.77,26.7,1.107,2026-04-06 06:00:00
7487,5,50.4,30.8,1.091,2026-04-06 12:00:00
7488,5,50.74,27.9,1.052,2026-04-06 18:00:00
7489,7,55.23,26.9,1.187,2026-04-06 00:00:00
7490,7,55.44,26.7,1.173,2026-04-06 06:00:00
7491,7,52.6,31.3,1.116,2026-04-06 12:00:00
7492,7,53.91,28.6,1.123,2026-04-06 18:00:00
7493,10,36.76,26.6,1.004,2026-04-06 00:00:00
7494,10,37.82,26.0,1.086,2026-04-06 06:00:00
7495,10,33.51,29.9,1.084,2026-04-06 12:00:00
7496,10,37.44,28.2,1.035,2026-04-06 18:00:00
7497,13,12.34,25.9,0.879,2026-04-06 00:00:00
7498,13,10.93,27.9,0.845,2026-04-06 06:00:00
7499,13,10.0,31.3,0.76,2026-04-06 12:00:00
7500,13,10.0,29.9,0.897,2026-04-06 18:00:00
7501,17,55.18,25.5,1.151,2026-04-06 00:00:00
7502,17,54.54,26.8,1.075,2026-04-06 06:00:00
7503,17,51.25,30.5,1.152,2026-04-06 12:00:00
7504,17,54.84,28.7,1.186,2026-04-06 18:00:00
7505,20,50.82,26.7,1.149,2026-04-06 00:00:00
7506,20,47.06,26.4,1.017,2026-04-06 06:00:00
7507,20,46.23,30.9,1.062,2026-04-06 12:00:00
7508,20,48.06,29.0,1.049,2026-04-06 18:00:00
7509,23,43.1,25.2,1.067,2026-04-06 00:00:00
7510,23,39.22,26.9,1.07,2026-04-06 06:00:00
7511,23,39.71,30.2,1.011,2026-04-06 12:00:00
7512,23,41.21,28.4,1.055,2026-04-06 18:00:00
7513,25,12.3,25.5,0.903,2026-04-06 00:00:00
7514,25,10.61,25.6,0.862,2026-04-06 06:00:00
7515,25,10.0,29.4,0.864,2026-04-06 12:00:00
7516,25,10.21,28.1,0.846,2026-04-06 18:00:00
7517,29,58.53,26.4,1.244,2026-04-06 00:00:00
7518,29,57.92,25.8,1.218,2026-04-06 06:00:00
7519,29,54.84,29.8,1.108,2026-04-06 12:00:00
7520,29,57.16,28.7,1.258,2026-04-06 18:00:00
7521,1,39.22,24.3,0.985,2026-04-07 00:00:00
7522,1,38.13,26.2,0.99,2026-04-07 06:00:00
7523,1,36.94,29.4,0.968,2026-04-07 12:00:00
7524,1,38.27,28.1,0.983,2026-04-07 18:00:00
7525,5,50.3,24.5,1.099,2026-04-07 00:00:00
7526,5,49.55,24.1,1.09,2026-04-07 06:00:00
7527,5,45.06,28.7,1.059,2026-04-07 12:00:00
7528,5,50.32,27.5,1.076,2026-04-07 18:00:00
7529,7,57.08,23.5,1.12,2026-04-07 00:00:00
7530,7,54.28,26.4,1.156,2026-04-07 06:00:00
7531,7,53.43,28.7,1.162,2026-04-07 12:00:00
7532,7,55.41,27.0,1.06,2026-04-07 18:00:00
7533,10,38.06,24.8,0.883,2026-04-07 00:00:00
7534,10,35.6,24.4,1.026,2026-04-07 06:00:00
7535,10,33.7,29.6,1.013,2026-04-07 12:00:00
7536,10,36.06,27.8,1.0,2026-04-07 18:00:00
7537,13,12.47,25.2,0.838,2026-04-07 00:00:00
7538,13,10.0,24.9,0.936,2026-04-07 06:00:00
7539,13,10.0,29.2,0.788,2026-04-07 12:00:00
7540,13,10.92,26.9,0.821,2026-04-07 18:00:00
7541,17,55.57,23.6,1.139,2026-04-07 00:00:00
7542,17,53.67,24.0,1.199,2026-04-07 06:00:00
7543,17,52.85,28.1,1.093,2026-04-07 12:00:00
7544,17,53.94,25.4,1.141,2026-04-07 18:00:00
7545,20,48.91,24.4,1.085,2026-04-07 00:00:00
7546,20,48.65,26.3,1.08,2026-04-07 06:00:00
7547,20,45.26,29.1,1.172,2026-04-07 12:00:00
7548,20,47.83,28.1,1.154,2026-04-07 18:00:00
7549,23,43.59,24.9,1.07,2026-04-07 00:00:00
7550,23,40.58,24.9,1.056,2026-04-07 06:00:00
7551,23,40.54,28.3,1.023,2026-04-07 12:00:00
7552,23,40.93,27.1,1.213,2026-04-07 18:00:00
7553,25,12.16,24.0,0.754,2026-04-07 00:00:00
7554,25,11.6,25.2,0.873,2026-04-07 06:00:00
7555,25,10.0,28.7,0.883,2026-04-07 12:00:00
7556,25,11.13,27.5,0.932,2026-04-07 18:00:00
7557,29,56.14,25.1,1.106,2026-04-07 00:00:00
7558,29,54.73,26.9,1.192,2026-04-07 06:00:00
7559,29,52.19,30.2,1.125,2026-04-07 12:00:00
7560,29,54.86,28.1,1.082,2026-04-07 18:00:00
7561,1,40.36,18.7,0.985,2026-04-08 00:00:00
7562,1,39.21,19.9,1.028,2026-04-08 06:00:00
7563,1,36.67,22.5,1.077,2026-04-08 12:00:00
7564,1,38.44,22.2,1.03,2026-04-08 18:00:00
7565,5,51.73,19.9,1.133,2026-04-08 00:00:00
7566,5,50.75,20.9,1.145,2026-04-08 06:00:00
7567,5,45.9,24.4,1.202,2026-04-08 12:00:00
7568,5,48.73,23.8,1.128,2026-04-08 18:00:00
7569,7,56.08,19.6,1.206,2026-04-08 00:00:00
7570,7,55.64,20.9,1.112,2026-04-08 06:00:00
7571,7,53.48,24.9,1.067,2026-04-08 12:00:00
7572,7,55.77,21.7,1.197,2026-04-08 18:00:00
7573,10,36.63,19.7,1.013,2026-04-08 00:00:00
7574,10,33.56,19.6,1.067,2026-04-08 06:00:00
7575,10,34.36,22.6,0.959,2026-04-08 12:00:00
7576,10,35.14,21.9,0.964,2026-04-08 18:00:00
7577,13,12.45,19.9,0.894,2026-04-08 00:00:00
7578,13,11.13,22.5,0.892,2026-04-08 06:00:00
7579,13,10.0,24.2,0.934,2026-04-08 12:00:00
7580,13,10.94,23.7,0.885,2026-04-08 18:00:00
7581,17,55.3,19.8,1.089,2026-04-08 00:00:00
7582,17,55.99,21.8,1.104,2026-04-08 06:00:00
7583,17,52.36,25.0,1.134,2026-04-08 12:00:00
7584,17,56.58,24.6,1.133,2026-04-08 18:00:00
7585,20,50.66,22.8,1.04,2026-04-08 00:00:00
7586,20,48.36,23.6,1.037,2026-04-08 06:00:00
7587,20,44.77,25.8,1.063,2026-04-08 12:00:00
7588,20,50.38,24.2,1.044,2026-04-08 18:00:00
7589,23,38.5,19.9,1.129,2026-04-08 00:00:00
7590,23,39.08,21.7,1.004,2026-04-08 06:00:00
7591,23,35.96,24.9,1.02,2026-04-08 12:00:00
7592,23,39.09,24.0,0.994,2026-04-08 18:00:00
7593,25,11.89,18.9,0.886,2026-04-08 00:00:00
7594,25,10.0,20.7,0.803,2026-04-08 06:00:00
7595,25,10.0,24.4,0.91,2026-04-08 12:00:00
7596,25,10.75,23.4,0.771,2026-04-08 18:00:00
7597,29,58.77,20.3,1.202,2026-04-08 00:00:00
7598,29,57.61,21.2,1.126,2026-04-08 06:00:00
7599,29,53.88,25.1,1.133,2026-04-08 12:00:00
7600,29,57.31,23.5,1.101,2026-04-08 18:00:00
7601,1,40.75,26.5,1.103,2026-04-09 00:00:00
7602,1,38.7,27.3,1.073,2026-04-09 06:00:00
7603,1,38.1,29.6,0.992,2026-04-09 12:00:00
7604,1,38.81,29.3,0.987,2026-04-09 18:00:00
7605,5,52.23,26.1,1.119,2026-04-09 00:00:00
7606,5,49.82,26.6,1.147,2026-04-09 06:00:00
7607,5,48.12,30.0,1.116,2026-04-09 12:00:00
7608,5,50.51,28.2,1.034,2026-04-09 18:00:00
7609,7,56.96,25.3,1.228,2026-04-09 00:00:00
7610,7,55.54,26.4,1.162,2026-04-09 06:00:00
7611,7,52.66,29.8,1.012,2026-04-09 12:00:00
7612,7,55.17,29.2,1.138,2026-04-09 18:00:00
7613,10,36.15,25.3,1.026,2026-04-09 00:00:00
7614,10,33.96,27.4,0.978,2026-04-09 06:00:00
7615,10,31.97,30.3,1.01,2026-04-09 12:00:00
7616,10,34.17,28.6,1.01,2026-04-09 18:00:00
7617,13,11.5,26.4,0.851,2026-04-09 00:00:00
7618,13,10.89,27.5,0.948,2026-04-09 06:00:00
7619,13,10.0,31.4,0.852,2026-04-09 12:00:00
7620,13,11.85,30.4,0.813,2026-04-09 18:00:00
7621,17,56.25,25.3,1.211,2026-04-09 00:00:00
7622,17,55.38,25.7,1.138,2026-04-09 06:00:00
7623,17,53.97,29.8,1.187,2026-04-09 12:00:00
7624,17,56.54,28.3,1.141,2026-04-09 18:00:00
7625,20,49.37,24.8,1.04,2026-04-09 00:00:00
7626,20,47.52,25.5,1.054,2026-04-09 06:00:00
7627,20,46.58,28.8,1.159,2026-04-09 12:00:00
7628,20,49.37,27.9,1.066,2026-04-09 18:00:00
7629,23,40.84,27.0,1.155,2026-04-09 00:00:00
7630,23,39.97,28.4,1.16,2026-04-09 06:00:00
7631,23,37.83,31.9,1.141,2026-04-09 12:00:00
7632,23,40.21,30.7,1.022,2026-04-09 18:00:00
7633,25,12.87,25.4,0.874,2026-04-09 00:00:00
7634,25,10.04,26.6,0.895,2026-04-09 06:00:00
7635,25,10.0,30.0,0.868,2026-04-09 12:00:00
7636,25,10.22,28.6,0.786,2026-04-09 18:00:00
7637,29,56.99,26.8,1.119,2026-04-09 00:00:00
7638,29,53.37,27.0,1.137,2026-04-09 06:00:00
7639,29,52.94,30.2,1.108,2026-04-09 12:00:00
7640,29,54.38,28.7,1.116,2026-04-09 18:00:00
7641,1,39.75,30.7,0.943,2026-04-10 00:00:00
7642,1,37.18,31.2,1.017,2026-04-10 06:00:00
7643,1,36.04,34.9,1.047,2026-04-10 12:00:00
7644,1,39.95,34.1,0.973,2026-04-10 18:00:00
7645,5,51.82,29.4,1.079,2026-04-10 00:00:00
7646,5,49.36,31.5,1.034,2026-04-10 06:00:00
7647,5,49.51,34.8,1.061,2026-04-10 12:00:00
7648,5,50.85,32.7,1.052,2026-04-10 18:00:00
7649,7,55.4,31.9,1.172,2026-04-10 00:00:00
7650,7,53.65,31.8,1.131,2026-04-10 06:00:00
7651,7,52.43,36.7,1.078,2026-04-10 12:00:00
7652,7,55.53,34.3,1.05,2026-04-10 18:00:00
7653,10,34.88,29.3,0.995,2026-04-10 00:00:00
7654,10,35.38,30.0,0.99,2026-04-10 06:00:00
7655,10,32.14,33.6,1.063,2026-04-10 12:00:00
7656,10,34.51,32.3,0.924,2026-04-10 18:00:00
7657,13,12.09,29.6,0.957,2026-04-10 00:00:00
7658,13,10.19,31.1,0.85,2026-04-10 06:00:00
7659,13,10.0,34.7,0.867,2026-04-10 12:00:00
7660,13,10.44,33.1,0.855,2026-04-10 18:00:00
7661,17,54.26,32.2,1.152,2026-04-10 00:00:00
7662,17,55.48,31.7,1.03,2026-04-10 06:00:00
7663,17,51.58,35.4,1.117,2026-04-10 12:00:00
7664,17,57.03,34.2,1.176,2026-04-10 18:00:00
7665,20,48.65,30.1,1.009,2026-04-10 00:00:00
7666,20,47.49,31.3,0.965,2026-04-10 06:00:00
7667,20,47.32,35.7,1.136,2026-04-10 12:00:00
7668,20,48.95,33.5,1.12,2026-04-10 18:00:00
7669,23,41.3,30.9,1.105,2026-04-10 00:00:00
7670,23,40.57,31.5,0.987,2026-04-10 06:00:00
7671,23,38.4,35.6,1.002,2026-04-10 12:00:00
7672,23,39.72,33.6,1.052,2026-04-10 18:00:00
7673,25,10.37,32.9,0.873,2026-04-10 00:00:00
7674,25,11.38,31.8,0.965,2026-04-10 06:00:00
7675,25,10.0,34.9,0.789,2026-04-10 12:00:00
7676,25,10.0,34.2,0.796,2026-04-10 18:00:00
7677,29,56.1,30.4,1.061,2026-04-10 00:00:00
7678,29,53.62,31.6,1.206,2026-04-10 06:00:00
7679,29,51.6,36.4,1.057,2026-04-10 12:00:00
7680,29,54.21,34.4,1.189,2026-04-10 18:00:00
7681,1,41.01,27.1,1.0,2026-04-11 00:00:00
7682,1,39.39,28.6,1.109,2026-04-11 06:00:00
7683,1,38.08,31.5,1.02,2026-04-11 12:00:00
7684,1,38.97,29.7,0.99,2026-04-11 18:00:00
7685,5,53.23,25.1,1.023,2026-04-11 00:00:00
7686,5,51.02,26.2,1.085,2026-04-11 06:00:00
7687,5,49.62,29.1,1.098,2026-04-11 12:00:00
7688,5,51.4,28.3,1.022,2026-04-11 18:00:00
7689,7,56.93,25.5,1.205,2026-04-11 00:00:00
7690,7,54.54,27.0,1.183,2026-04-11 06:00:00
7691,7,52.43,30.7,1.137,2026-04-11 12:00:00
7692,7,57.04,28.4,1.114,2026-04-11 18:00:00
7693,10,35.48,24.2,1.024,2026-04-11 00:00:00
7694,10,34.11,25.8,1.018,2026-04-11 06:00:00
7695,10,31.97,29.9,1.021,2026-04-11 12:00:00
7696,10,34.8,27.4,1.115,2026-04-11 18:00:00
7697,13,12.08,24.5,0.948,2026-04-11 00:00:00
7698,13,11.36,25.4,0.908,2026-04-11 06:00:00
7699,13,10.0,29.6,0.853,2026-04-11 12:00:00
7700,13,10.0,27.7,0.893,2026-04-11 18:00:00
7701,17,56.12,26.0,1.195,2026-04-11 00:00:00
7702,17,53.44,26.6,1.153,2026-04-11 06:00:00
7703,17,51.45,30.6,1.072,2026-04-11 12:00:00
7704,17,54.49,28.5,1.113,2026-04-11 18:00:00
7705,20,49.57,26.3,1.086,2026-04-11 00:00:00
7706,20,47.73,26.9,1.146,2026-04-11 06:00:00
7707,20,44.58,30.0,1.181,2026-04-11 12:00:00
7708,20,48.7,28.7,1.132,2026-04-11 18:00:00
7709,23,41.28,25.2,1.055,2026-04-11 00:00:00
7710,23,38.33,26.1,1.052,2026-04-11 06:00:00
7711,23,36.57,28.8,0.966,2026-04-11 12:00:00
7712,23,40.79,27.1,1.086,2026-04-11 18:00:00
7713,25,12.48,26.4,0.823,2026-04-11 00:00:00
7714,25,11.27,27.2,0.867,2026-04-11 06:00:00
7715,25,10.0,30.0,0.951,2026-04-11 12:00:00
7716,25,11.0,29.5,0.878,2026-04-11 18:00:00
7717,29,57.74,25.3,1.074,2026-04-11 00:00:00
7718,29,54.33,26.0,1.143,2026-04-11 06:00:00
7719,29,54.21,28.9,1.158,2026-04-11 12:00:00
7720,29,55.91,28.2,1.165,2026-04-11 18:00:00
7721,1,40.69,28.4,0.983,2026-04-12 00:00:00
7722,1,37.67,28.6,1.037,2026-04-12 06:00:00
7723,1,36.19,32.3,1.002,2026-04-12 12:00:00
7724,1,39.33,30.9,1.002,2026-04-12 18:00:00
7725,5,54.12,28.0,1.084,2026-04-12 00:00:00
7726,5,50.68,27.6,1.082,2026-04-12 06:00:00
7727,5,50.72,33.0,1.185,2026-04-12 12:00:00
7728,5,52.15,30.6,1.118,2026-04-12 18:00:00
7729,7,55.4,29.2,1.087,2026-04-12 00:00:00
7730,7,55.44,29.3,1.124,2026-04-12 06:00:00
7731,7,53.2,33.3,1.151,2026-04-12 12:00:00
7732,7,55.84,31.7,1.106,2026-04-12 18:00:00
7733,10,35.12,28.2,0.993,2026-04-12 00:00:00
7734,10,32.91,29.2,0.91,2026-04-12 06:00:00
7735,10,30.69,32.6,0.968,2026-04-12 12:00:00
7736,10,31.55,30.9,1.07,2026-04-12 18:00:00
7737,13,12.04,29.0,0.854,2026-04-12 00:00:00
7738,13,11.16,30.3,0.828,2026-04-12 06:00:00
7739,13,10.0,33.0,0.831,2026-04-12 12:00:00
7740,13,11.35,31.9,0.92,2026-04-12 18:00:00
7741,17,54.2,26.9,1.171,2026-04-12 00:00:00
7742,17,53.36,28.0,1.103,2026-04-12 06:00:00
7743,17,51.58,32.5,1.022,2026-04-12 12:00:00
7744,17,54.75,31.2,1.176,2026-04-12 18:00:00
7745,20,48.31,29.0,1.067,2026-04-12 00:00:00
7746,20,48.07,30.3,1.193,2026-04-12 06:00:00
7747,20,45.55,34.1,1.085,2026-04-12 12:00:00
7748,20,48.27,32.9,1.058,2026-04-12 18:00:00
7749,23,41.27,30.3,1.024,2026-04-12 00:00:00
7750,23,39.27,31.1,0.987,2026-04-12 06:00:00
7751,23,38.15,33.9,1.049,2026-04-12 12:00:00
7752,23,41.32,31.9,1.027,2026-04-12 18:00:00
7753,25,10.19,27.6,0.788,2026-04-12 00:00:00
7754,25,11.07,27.8,0.823,2026-04-12 06:00:00
7755,25,10.0,32.2,0.958,2026-04-12 12:00:00
7756,25,10.57,29.5,0.881,2026-04-12 18:00:00
7757,29,59.24,27.7,1.157,2026-04-12 00:00:00
7758,29,56.18,28.2,1.135,2026-04-12 06:00:00
7759,29,54.03,32.0,1.101,2026-04-12 12:00:00
7760,29,57.87,30.6,1.197,2026-04-12 18:00:00
7761,1,38.67,28.7,0.947,2026-04-13 00:00:00
7762,1,38.13,29.6,1.013,2026-04-13 06:00:00
7763,1,38.09,32.5,1.0,2026-04-13 12:00:00
7764,1,38.78,30.9,0.961,2026-04-13 18:00:00
7765,5,51.64,27.4,1.145,2026-04-13 00:00:00
7766,5,49.19,28.4,1.051,2026-04-13 06:00:00
7767,5,45.4,32.4,1.132,2026-04-13 12:00:00
7768,5,48.01,30.4,1.055,2026-04-13 18:00:00
7769,7,55.03,28.5,1.112,2026-04-13 00:00:00
7770,7,54.94,29.5,1.152,2026-04-13 06:00:00
7771,7,51.89,33.1,1.072,2026-04-13 12:00:00
7772,7,54.34,32.3,1.09,2026-04-13 18:00:00
7773,10,34.0,27.8,1.107,2026-04-13 00:00:00
7774,10,32.58,29.0,0.998,2026-04-13 06:00:00
7775,10,30.26,32.5,0.913,2026-04-13 12:00:00
7776,10,33.92,31.1,1.013,2026-04-13 18:00:00
7777,13,12.11,29.9,0.912,2026-04-13 00:00:00
7778,13,11.32,30.5,0.939,2026-04-13 06:00:00
7779,13,10.0,34.2,0.86,2026-04-13 12:00:00
7780,13,10.46,32.7,0.803,2026-04-13 18:00:00
7781,17,56.95,28.6,1.163,2026-04-13 00:00:00
7782,17,54.34,30.4,1.145,2026-04-13 06:00:00
7783,17,53.07,33.1,1.068,2026-04-13 12:00:00
7784,17,55.2,31.6,1.133,2026-04-13 18:00:00
7785,20,47.15,29.5,1.004,2026-04-13 00:00:00
7786,20,46.2,29.9,1.159,2026-04-13 06:00:00
7787,20,44.41,33.1,1.023,2026-04-13 12:00:00
7788,20,47.16,31.0,1.045,2026-04-13 18:00:00
7789,23,39.9,29.5,0.974,2026-04-13 00:00:00
7790,23,39.01,29.8,1.084,2026-04-13 06:00:00
7791,23,37.07,32.9,1.031,2026-04-13 12:00:00
7792,23,39.82,31.6,1.05,2026-04-13 18:00:00
7793,25,12.08,27.1,0.917,2026-04-13 00:00:00
7794,25,10.02,27.1,0.832,2026-04-13 06:00:00
7795,25,10.0,31.9,0.85,2026-04-13 12:00:00
7796,25,10.43,30.1,0.848,2026-04-13 18:00:00
7797,29,55.49,27.7,1.12,2026-04-13 00:00:00
7798,29,52.94,27.3,1.073,2026-04-13 06:00:00
7799,29,52.23,32.5,1.116,2026-04-13 12:00:00
7800,29,53.42,29.8,1.078,2026-04-13 18:00:00
7801,1,39.54,32.9,0.881,2026-04-14 00:00:00
7802,1,38.23,34.5,1.083,2026-04-14 06:00:00
7803,1,35.86,37.9,0.945,2026-04-14 12:00:00
7804,1,37.92,35.5,1.1,2026-04-14 18:00:00
7805,5,49.67,32.1,1.128,2026-04-14 00:00:00
7806,5,49.27,33.1,1.055,2026-04-14 06:00:00
7807,5,45.6,36.5,1.071,2026-04-14 12:00:00
7808,5,50.24,34.9,1.098,2026-04-14 18:00:00
7809,7,56.19,30.9,1.071,2026-04-14 00:00:00
7810,7,54.41,32.5,1.079,2026-04-14 06:00:00
7811,7,53.29,35.5,1.11,2026-04-14 12:00:00
7812,7,54.24,35.5,1.251,2026-04-14 18:00:00
7813,10,33.07,30.5,1.057,2026-04-14 00:00:00
7814,10,31.23,32.3,0.983,2026-04-14 06:00:00
7815,10,29.15,35.8,0.957,2026-04-14 12:00:00
7816,10,30.66,34.7,0.976,2026-04-14 18:00:00
7817,13,11.96,31.4,0.858,2026-04-14 00:00:00
7818,13,10.32,32.2,0.881,2026-04-14 06:00:00
7819,13,10.0,36.1,0.858,2026-04-14 12:00:00
7820,13,10.0,34.4,0.886,2026-04-14 18:00:00
7821,17,55.34,30.3,1.154,2026-04-14 00:00:00
7822,17,54.49,33.2,1.165,2026-04-14 06:00:00
7823,17,52.15,35.9,1.074,2026-04-14 12:00:00
7824,17,56.57,34.7,1.126,2026-04-14 18:00:00
7825,20,46.63,31.6,1.082,2026-04-14 00:00:00
7826,20,44.98,32.6,1.074,2026-04-14 06:00:00
7827,20,44.34,36.1,1.083,2026-04-14 12:00:00
7828,20,46.2,35.4,1.104,2026-04-14 18:00:00
7829,23,38.84,31.3,1.014,2026-04-14 00:00:00
7830,23,39.43,32.2,1.069,2026-04-14 06:00:00
7831,23,38.9,36.3,1.016,2026-04-14 12:00:00
7832,23,39.72,34.2,1.052,2026-04-14 18:00:00
7833,25,10.53,30.1,0.874,2026-04-14 00:00:00
7834,25,11.13,32.0,0.857,2026-04-14 06:00:00
7835,25,10.0,35.0,0.824,2026-04-14 12:00:00
7836,25,11.23,33.0,0.861,2026-04-14 18:00:00
7837,29,57.06,30.3,1.107,2026-04-14 00:00:00
7838,29,55.54,32.5,1.169,2026-04-14 06:00:00
7839,29,53.8,35.4,1.08,2026-04-14 12:00:00
7840,29,55.82,34.6,1.129,2026-04-14 18:00:00
7841,1,37.74,32.8,1.038,2026-04-15 00:00:00
7842,1,37.26,33.4,0.999,2026-04-15 06:00:00
7843,1,35.18,36.9,1.025,2026-04-15 12:00:00
7844,1,37.08,36.3,1.101,2026-04-15 18:00:00
7845,5,50.3,31.7,1.012,2026-04-15 00:00:00
7846,5,49.64,32.7,1.148,2026-04-15 06:00:00
7847,5,47.62,36.2,1.068,2026-04-15 12:00:00
7848,5,50.86,35.8,1.088,2026-04-15 18:00:00
7849,7,56.33,32.0,1.215,2026-04-15 00:00:00
7850,7,55.04,33.9,1.116,2026-04-15 06:00:00
7851,7,52.95,35.6,1.14,2026-04-15 12:00:00
7852,7,54.91,34.6,1.15,2026-04-15 18:00:00
7853,10,31.89,32.8,1.048,2026-04-15 00:00:00
7854,10,30.86,33.8,0.88,2026-04-15 06:00:00
7855,10,28.36,35.2,0.883,2026-04-15 12:00:00
7856,10,30.61,34.9,0.986,2026-04-15 18:00:00
7857,13,11.2,31.5,0.865,2026-04-15 00:00:00
7858,13,10.45,32.3,0.917,2026-04-15 06:00:00
7859,13,10.0,35.9,0.85,2026-04-15 12:00:00
7860,13,12.57,34.9,0.895,2026-04-15 18:00:00
7861,17,55.78,31.4,1.262,2026-04-15 00:00:00
7862,17,54.36,32.0,1.093,2026-04-15 06:00:00
7863,17,52.96,35.2,1.14,2026-04-15 12:00:00
7864,17,54.25,33.5,1.076,2026-04-15 18:00:00
7865,20,47.33,31.7,1.011,2026-04-15 00:00:00
7866,20,45.07,32.1,1.11,2026-04-15 06:00:00
7867,20,43.7,35.9,1.069,2026-04-15 12:00:00
7868,20,45.66,35.3,1.012,2026-04-15 18:00:00
7869,23,39.29,32.9,0.957,2026-04-15 00:00:00
7870,23,39.2,34.0,1.052,2026-04-15 06:00:00
7871,23,36.17,36.9,0.987,2026-04-15 12:00:00
7872,23,40.92,35.0,1.111,2026-04-15 18:00:00
7873,25,12.2,30.9,0.819,2026-04-15 00:00:00
7874,25,10.71,33.1,0.837,2026-04-15 06:00:00
7875,25,10.24,35.5,0.873,2026-04-15 12:00:00
7876,25,11.15,34.3,0.765,2026-04-15 18:00:00
7877,29,57.71,31.3,1.098,2026-04-15 00:00:00
7878,29,56.84,31.8,1.111,2026-04-15 06:00:00
7879,29,52.92,36.3,1.183,2026-04-15 12:00:00
7880,29,55.96,34.5,1.157,2026-04-15 18:00:00
7881,1,38.91,27.1,1.162,2026-04-16 00:00:00
7882,1,38.06,28.2,1.034,2026-04-16 06:00:00
7883,1,34.28,32.4,1.001,2026-04-16 12:00:00
7884,1,35.76,30.1,1.081,2026-04-16 18:00:00
7885,5,51.01,26.8,1.066,2026-04-16 00:00:00
7886,5,47.87,28.2,1.091,2026-04-16 06:00:00
7887,5,47.62,33.0,1.084,2026-04-16 12:00:00
7888,5,49.38,31.5,1.184,2026-04-16 18:00:00
7889,7,55.11,28.4,1.064,2026-04-16 00:00:00
7890,7,53.97,29.5,1.188,2026-04-16 06:00:00
7891,7,50.94,33.2,1.038,2026-04-16 12:00:00
7892,7,53.17,31.4,1.12,2026-04-16 18:00:00
7893,10,31.08,27.1,0.946,2026-04-16 00:00:00
7894,10,30.64,28.7,0.963,2026-04-16 06:00:00
7895,10,27.76,33.7,0.972,2026-04-16 12:00:00
7896,10,30.83,31.5,0.897,2026-04-16 18:00:00
7897,13,13.47,27.8,0.843,2026-04-16 00:00:00
7898,13,10.0,28.6,0.857,2026-04-16 06:00:00
7899,13,10.0,32.5,0.827,2026-04-16 12:00:00
7900,13,10.88,30.5,0.948,2026-04-16 18:00:00
7901,17,56.28,26.9,1.12,2026-04-16 00:00:00
7902,17,55.5,27.6,1.101,2026-04-16 06:00:00
7903,17,52.28,32.0,1.133,2026-04-16 12:00:00
7904,17,54.6,29.6,1.061,2026-04-16 18:00:00
7905,20,45.55,30.0,0.988,2026-04-16 00:00:00
7906,20,43.96,30.8,1.06,2026-04-16 06:00:00
7907,20,42.61,34.2,0.984,2026-04-16 12:00:00
